"","age","sum.assured","salary","gender","occ","claim","location","occ.desc"
"6947",29.5315305522387,122000,61000,"F",1,"N","site1","job1"
"6948",39.1585638663512,23000,11500,"F",12,"N","site2","job12"
"6949",39.7311913517643,40000,20000,"M",7,"N","site3","job7"
"6950",35.0506227865016,101000,50500,"M",1,"N","site2","job1"
"6951",44.074722823883,74000,37000,"M",7,"N","site3","job7"
"6952",39.5393383865057,48000,24000,"F",12,"N","site2","job12"
"6953",43.4570077307106,82000,41000,"F",7,"N","site2","job7"
"6954",39.0887088937544,48000,24000,"F",9,"N","site2","job9"
"6955",32.5816578118959,178000,89000,"M",1,"N","site2","job1"
"6956",42.8825998629772,44000,22000,"F",12,"N","site3","job12"
"6957",48.3126167270014,80000,40000,"F",11,"N","site1","job11"
"6958",45.0178876353929,38000,19000,"M",3,"N","site2","job3"
"6959",39.7107756374986,98000,49000,"F",5,"N","site1","job5"
"6960",41.3887058785955,149000,74500,"M",8,"N","site2","job8"
"6961",45.9532235273262,35000,17500,"F",12,"N","site3","job12"
"6962",45.4499092826394,29000,14500,"M",11,"N","site3","job11"
"6963",42.0668073241823,84000,42000,"M",4,"N","site2","job4"
"6964",60.4388186239444,96000,48000,"M",9,"N","site2","job9"
"6965",50.1370469325804,92000,46000,"M",6,"N","site1","job6"
"6966",43.1402225411625,234000,117000,"M",1,"N","site1","job1"
"6967",40.9735972618131,96000,48000,"M",1,"N","site2","job1"
"6968",31.6177517556332,53000,26500,"M",1,"N","site2","job1"
"6969",44.725277548415,83000,41500,"F",9,"N","site2","job9"
"6970",34.7159234112098,15000,7500,"M",12,"N","site3","job12"
"6971",31.3315251682867,21000,10500,"M",11,"N","site3","job11"
"6972",62.3714555738739,197000,98500,"M",7,"N","site1","job7"
"6973",43.4316905807731,285000,142500,"M",1,"N","site1","job1"
"6974",45.6337837008087,92000,46000,"M",5,"N","site2","job5"
"6975",38.4097073399411,147000,73500,"F",4,"N","site2","job4"
"6976",42.1444628226489,150000,75000,"M",1,"N","site3","job1"
"6977",33.8185039838696,22000,11000,"M",12,"N","site3","job12"
"6978",40.7676494036061,30000,15000,"F",12,"N","site2","job12"
"6979",24.7940899268218,40000,20000,"F",9,"N","site3","job9"
"6980",36.9775420582911,58000,29000,"M",9,"N","site3","job9"
"6981",40.1136694877263,64000,32000,"F",12,"N","site1","job12"
"6982",35.3899705067591,44000,22000,"F",12,"N","site3","job12"
"6983",25.798033862759,16000,8000,"F",6,"N","site3","job6"
"6984",34.5303877140706,42000,21000,"M",9,"N","site3","job9"
"6985",36.0083404411871,130000,65000,"F",5,"N","site1","job5"
"6986",39.0535822110645,63000,31500,"F",7,"N","site2","job7"
"6987",40.3840497560469,93000,46500,"M",1,"N","site2","job1"
"6988",33.4075425316552,115000,57500,"M",1,"N","site2","job1"
"6989",43.5637154717507,21000,10500,"M",12,"Y","site3","job12"
"6990",36.3780406870932,33000,16500,"F",8,"N","site2","job8"
"6991",41.1889009539961,52000,26000,"M",1,"N","site3","job1"
"6992",41.8183452118313,95000,47500,"M",1,"N","site2","job1"
"6993",51.737193330945,59000,29500,"M",7,"N","site3","job7"
"6994",34.5148628557986,32000,16000,"M",7,"N","site3","job7"
"6995",38.3869502321232,174000,87000,"F",1,"N","site1","job1"
"6996",36.4735913129759,38000,19000,"M",7,"N","site2","job7"
"6997",35.9746351369615,31000,15500,"F",12,"N","site2","job12"
"6998",35.8056555357502,38000,19000,"F",6,"N","site2","job6"
"6999",35.4318901777441,45000,22500,"M",1,"N","site3","job1"
"7000",28.992706897209,17000,8500,"F",6,"N","site3","job6"
"7001",35.1411986138897,22000,11000,"M",2,"N","site3","job2"
"7002",35.8774929494776,62000,31000,"F",10,"N","site2","job10"
"7003",40.0016849369614,64000,32000,"M",8,"N","site3","job8"
"7004",39.7807427078182,28000,14000,"F",12,"N","site2","job12"
"7005",33.9026807610906,39000,19500,"M",4,"N","site3","job4"
"7006",48.6325926166902,70000,35000,"M",5,"N","site2","job5"
"7007",37.519991030425,55000,27500,"F",12,"N","site2","job12"
"7008",50.015799962846,180000,90000,"F",6,"N","site1","job6"
"7009",36.1318333540654,67000,33500,"F",1,"N","site2","job1"
"7010",38.7927303131777,53000,26500,"M",12,"N","site3","job12"
"7011",34.8477411907109,36000,18000,"F",12,"N","site3","job12"
"7012",46.4785243594728,89000,44500,"F",6,"N","site1","job6"
"7013",40.3871971586238,83000,41500,"F",1,"N","site1","job1"
"7014",40.4101166679341,30000,15000,"M",12,"N","site3","job12"
"7015",44.2127004102842,102000,51000,"M",8,"N","site2","job8"
"7016",42.6382017372804,93000,46500,"F",3,"N","site1","job3"
"7017",42.5345261941608,34000,17000,"M",11,"N","site3","job11"
"7018",32.0530642764489,54000,27000,"F",4,"N","site2","job4"
"7019",35.4993776538882,37000,18500,"F",12,"N","site2","job12"
"7020",44.5935247848857,136000,68000,"M",8,"N","site2","job8"
"7021",60.1139384377815,125000,62500,"M",12,"N","site2","job12"
"7022",42.3480365032796,55000,27500,"F",4,"N","site2","job4"
"7023",54.559198089672,384000,192000,"M",1,"N","site1","job1"
"7024",37.8888138534466,38000,19000,"M",7,"N","site3","job7"
"7025",34.6714460043921,26000,13000,"M",3,"N","site3","job3"
"7026",38.2962863511154,48000,24000,"M",1,"N","site2","job1"
"7027",43.449284952149,53000,26500,"M",12,"N","site3","job12"
"7028",30.3170767070668,12000,6000,"M",12,"N","site3","job12"
"7029",49.0958403703191,521000,260500,"F",1,"N","site1","job1"
"7030",45.9242074126018,54000,27000,"M",2,"N","site3","job2"
"7031",47.6402775272673,44000,22000,"F",12,"N","site2","job12"
"7032",35.9557265217197,13000,6500,"M",11,"N","site3","job11"
"7033",38.3177644309167,79000,39500,"M",1,"N","site3","job1"
"7034",37.9636715140476,47000,23500,"F",7,"N","site1","job7"
"7035",37.6287251474566,64000,32000,"M",1,"N","site2","job1"
"7036",37.0994270953041,70000,35000,"F",12,"N","site2","job12"
"7037",33.6930937513916,95000,47500,"M",1,"N","site2","job1"
"7038",33.1418852769196,30000,15000,"M",7,"N","site3","job7"
"7039",34.5901311607126,117000,58500,"M",1,"N","site2","job1"
"7040",33.1605373445495,41000,20500,"F",9,"N","site2","job9"
"7041",42.0210964568266,81000,40500,"M",4,"N","site3","job4"
"7042",39.0640398913151,74000,37000,"M",1,"N","site2","job1"
"7043",46.6508944705957,288000,144000,"M",1,"N","site1","job1"
"7044",50.6950323501552,299000,149500,"F",2,"N","site1","job2"
"7045",36.3350798553303,104000,52000,"F",1,"N","site1","job1"
"7046",48.5591704230949,47000,23500,"M",12,"N","site2","job12"
"7047",28.5845886685868,10000,5000,"F",12,"N","site3","job12"
"7048",35.1535249012346,46000,23000,"F",2,"N","site2","job2"
"7049",43.451976547921,146000,73000,"M",1,"N","site1","job1"
"7050",41.7589879515745,40000,20000,"M",12,"N","site3","job12"
"7051",40.8510525033926,158000,79000,"M",1,"N","site2","job1"
"7052",34.9627082326096,44000,22000,"M",3,"N","site2","job3"
"7053",41.6595592232149,17000,8500,"M",12,"N","site3","job12"
"7054",52.0126571983466,50000,25000,"M",12,"N","site2","job12"
"7055",36.3808001570674,85000,42500,"F",6,"N","site2","job6"
"7056",41.620565546504,167000,83500,"F",1,"N","site1","job1"
"7057",48.1058740364363,145000,72500,"F",2,"N","site1","job2"
"7058",38.9866671194816,73000,36500,"M",9,"N","site2","job9"
"7059",37.7432629664088,27000,13500,"F",12,"N","site2","job12"
"7060",25.0059843482288,28000,14000,"M",1,"N","site3","job1"
"7061",47.9571192498992,237000,118500,"M",3,"N","site2","job3"
"7062",40.444515548873,31000,15500,"M",2,"N","site2","job2"
"7063",45.0180607183065,134000,67000,"F",6,"N","site1","job6"
"7064",32.1345427648909,29000,14500,"F",9,"N","site2","job9"
"7065",29.5615779532439,33000,16500,"M",12,"N","site3","job12"
"7066",37.6412536671244,117000,58500,"M",1,"N","site2","job1"
"7067",36.4397319915069,76000,38000,"F",1,"N","site1","job1"
"7068",42.140193923172,33000,16500,"F",12,"N","site2","job12"
"7069",42.4803639230815,213000,106500,"M",6,"N","site2","job6"
"7070",46.2701665405287,152000,76000,"M",7,"N","site2","job7"
"7071",45.4418819877609,86000,43000,"M",2,"N","site3","job2"
"7072",28.0831781193055,46000,23000,"F",4,"N","site2","job4"
"7073",38.4655019016283,106000,53000,"M",4,"N","site2","job4"
"7074",36.3364143393892,40000,20000,"M",3,"N","site3","job3"
"7075",44.4341298496452,68000,34000,"M",6,"N","site2","job6"
"7076",34.1925053007854,77000,38500,"M",6,"N","site3","job6"
"7077",29.0269587408887,16000,8000,"M",12,"N","site3","job12"
"7078",42.0424873767695,54000,27000,"M",10,"N","site3","job10"
"7079",34.3424650793335,21000,10500,"M",12,"N","site3","job12"
"7080",39.1502013903339,63000,31500,"M",8,"N","site3","job8"
"7081",40.2964367465237,43000,21500,"F",12,"N","site2","job12"
"7082",44.0974505977766,65000,32500,"M",3,"N","site3","job3"
"7083",39.3692995039096,63000,31500,"F",9,"N","site2","job9"
"7084",38.5857079336659,67000,33500,"F",6,"N","site2","job6"
"7085",44.5391973041922,113000,56500,"F",2,"N","site1","job2"
"7086",39.6090102100326,21000,10500,"M",10,"N","site3","job10"
"7087",36.503950936996,48000,24000,"F",1,"N","site1","job1"
"7088",39.0889542239824,82000,41000,"M",3,"N","site3","job3"
"7089",43.6146855635005,88000,44000,"F",6,"N","site1","job6"
"7090",43.2520136704849,85000,42500,"M",8,"N","site2","job8"
"7091",35.680609620494,81000,40500,"M",1,"N","site2","job1"
"7092",45.4234090118572,49000,24500,"M",3,"N","site2","job3"
"7093",44.345453897685,201000,100500,"M",1,"N","site2","job1"
"7094",33.7574571857774,73000,36500,"F",6,"N","site1","job6"
"7095",38.7324474338765,101000,50500,"M",4,"N","site2","job4"
"7096",44.7042311883434,63000,31500,"M",7,"N","site2","job7"
"7097",45.5788517965767,88000,44000,"F",6,"N","site1","job6"
"7098",39.8934498284468,52000,26000,"F",9,"N","site2","job9"
"7099",45.2689924336078,97000,48500,"M",7,"N","site2","job7"
"7100",38.6565575257818,23000,11500,"M",12,"N","site3","job12"
"7101",32.3457159784741,68000,34000,"M",1,"N","site2","job1"
"7102",41.2057964219563,30000,15000,"M",12,"N","site3","job12"
"7103",43.117275547596,87000,43500,"F",7,"N","site2","job7"
"7104",45.252759721634,182000,91000,"F",5,"N","site1","job5"
"7105",35.528425013593,75000,37500,"M",6,"N","site3","job6"
"7106",42.9360946182953,93000,46500,"M",6,"N","site2","job6"
"7107",37.1208422344808,63000,31500,"F",11,"N","site2","job11"
"7108",34.3827604517428,43000,21500,"M",9,"N","site3","job9"
"7109",46.3669965597811,46000,23000,"F",6,"N","site2","job6"
"7110",50.6026264635237,66000,33000,"F",12,"N","site1","job12"
"7111",42.0673298948931,111000,55500,"M",2,"N","site3","job2"
"7112",44.4671517707055,210000,105000,"F",6,"N","site1","job6"
"7113",39.5270264021047,118000,59000,"F",7,"N","site2","job7"
"7114",46.7758903754908,61000,30500,"M",11,"N","site3","job11"
"7115",33.8977441696855,60000,30000,"F",6,"N","site2","job6"
"7116",47.3565559265047,35000,17500,"F",12,"N","site1","job12"
"7117",40.4542668791517,88000,44000,"M",1,"N","site2","job1"
"7118",57.959458182178,405000,202500,"F",3,"N","site1","job3"
"7119",42.5982907167627,44000,22000,"F",12,"N","site2","job12"
"7120",39.7199728404451,119000,59500,"F",1,"N","site1","job1"
"7121",40.8168520121838,94000,47000,"F",6,"N","site2","job6"
"7122",41.2875702446051,47000,23500,"F",12,"N","site2","job12"
"7123",52.5322677894333,167000,83500,"F",7,"N","site1","job7"
"7124",41.0379290087306,33000,16500,"M",12,"N","site3","job12"
"7125",51.3630313457159,117000,58500,"M",5,"N","site2","job5"
"7126",45.3331032561207,83000,41500,"M",7,"N","site3","job7"
"7127",35.8222038438418,48000,24000,"M",2,"N","site3","job2"
"7128",35.3043328340572,132000,66000,"M",1,"N","site2","job1"
"7129",35.0819852177889,14000,7000,"F",12,"N","site3","job12"
"7130",32.9909687799401,33000,16500,"F",5,"N","site2","job5"
"7131",50.8725616874,37000,18500,"M",12,"N","site3","job12"
"7132",33.9848067563618,62000,31000,"F",1,"N","site2","job1"
"7133",34.5967085602215,51000,25500,"F",2,"N","site2","job2"
"7134",42.6646048338417,129000,64500,"M",1,"N","site2","job1"
"7135",42.8935710721073,54000,27000,"M",7,"N","site3","job7"
"7136",44.2939935850274,72000,36000,"M",4,"N","site2","job4"
"7137",51.2981698280882,138000,69000,"F",7,"N","site1","job7"
"7138",22.026798509831,38000,19000,"F",3,"N","site2","job3"
"7139",45.9991740795501,67000,33500,"M",9,"N","site3","job9"
"7140",37.5389822671879,115000,57500,"F",1,"N","site1","job1"
"7141",51.4044962432357,112000,56000,"M",6,"N","site2","job6"
"7142",33.9593865777403,40000,20000,"M",4,"N","site3","job4"
"7143",49.2466670068366,168000,84000,"M",5,"N","site1","job5"
"7144",36.9487555536976,26000,13000,"F",12,"N","site3","job12"
"7145",29.4619751168249,11000,5500,"F",12,"N","site3","job12"
"7146",34.8514660179606,55000,27500,"F",4,"N","site2","job4"
"7147",47.0997496356952,50000,25000,"M",9,"N","site3","job9"
"7148",37.8552892100463,28000,14000,"M",2,"N","site2","job2"
"7149",42.1968387688307,225000,112500,"M",1,"N","site1","job1"
"7150",33.0856525000891,65000,32500,"F",1,"N","site1","job1"
"7151",48.0748066571804,44000,22000,"M",12,"N","site2","job12"
"7152",35.042604371234,29000,14500,"M",8,"N","site3","job8"
"7153",47.6594829808302,51000,25500,"F",6,"N","site1","job6"
"7154",34.0955409325676,49000,24500,"F",12,"N","site3","job12"
"7155",39.3577456199729,1e+05,50000,"M",6,"N","site3","job6"
"7156",49.6227586311464,268000,134000,"M",1,"N","site1","job1"
"7157",42.1148233566028,72000,36000,"M",1,"N","site2","job1"
"7158",34.856620721121,25000,12500,"F",12,"N","site3","job12"
"7159",43.2634326071094,61000,30500,"F",11,"N","site2","job11"
"7160",30.5430353283912,20000,10000,"M",10,"N","site3","job10"
"7161",38.2627354566921,97000,48500,"F",1,"N","site1","job1"
"7162",45.3308199461954,193000,96500,"M",7,"N","site2","job7"
"7163",45.249413082705,1e+05,50000,"M",1,"N","site2","job1"
"7164",38.3696461102955,17000,8500,"F",12,"N","site3","job12"
"7165",33.7036343308281,23000,11500,"M",12,"N","site3","job12"
"7166",52.6989147342396,74000,37000,"M",7,"N","site2","job7"
"7167",30.7980669940118,18000,9000,"M",6,"N","site3","job6"
"7168",42.5259056478049,34000,17000,"F",12,"N","site2","job12"
"7169",32.2679467490815,53000,26500,"M",6,"N","site3","job6"
"7170",41.3025618473636,35000,17500,"M",12,"N","site3","job12"
"7171",32.370941360876,14000,7000,"M",12,"N","site3","job12"
"7172",38.2460718177564,129000,64500,"F",10,"N","site2","job10"
"7173",46.7543772919145,63000,31500,"F",12,"N","site1","job12"
"7174",42.4834963200453,177000,88500,"F",1,"N","site1","job1"
"7175",42.3243466460494,48000,24000,"M",2,"N","site2","job2"
"7176",49.0514763922773,118000,59000,"M",1,"N","site2","job1"
"7177",40.0899679221271,36000,18000,"M",6,"N","site3","job6"
"7178",41.4827099205654,35000,17500,"M",7,"N","site3","job7"
"7179",41.2390254757401,133000,66500,"M",1,"N","site3","job1"
"7180",34.9934306204588,19000,9500,"M",1,"N","site3","job1"
"7181",43.9088938019444,44000,22000,"M",12,"N","site3","job12"
"7182",50.4325722261952,308000,154000,"M",5,"N","site1","job5"
"7183",37.7160695163804,81000,40500,"M",1,"N","site3","job1"
"7184",50.3345673894651,92000,46000,"M",12,"N","site3","job12"
"7185",31.6923524969205,31000,15500,"F",2,"N","site2","job2"
"7186",44.0448841614647,98000,49000,"M",2,"N","site2","job2"
"7187",27.8309004566143,33000,16500,"M",1,"N","site3","job1"
"7188",48.377737815579,63000,31500,"M",7,"N","site3","job7"
"7189",45.5528699847688,47000,23500,"F",10,"N","site2","job10"
"7190",31.2574244252521,28000,14000,"F",7,"N","site2","job7"
"7191",38.9632385377392,38000,19000,"M",1,"N","site3","job1"
"7192",36.1994803358276,18000,9000,"M",12,"N","site3","job12"
"7193",30.1547291741129,6000,3000,"M",12,"N","site3","job12"
"7194",33.970824584641,86000,43000,"F",3,"N","site1","job3"
"7195",35.8442284346308,43000,21500,"M",12,"N","site3","job12"
"7196",39.9260070126824,71000,35500,"M",6,"N","site3","job6"
"7197",36.458105818678,78000,39000,"F",12,"N","site2","job12"
"7198",43.7077337201644,78000,39000,"F",12,"N","site2","job12"
"7199",40.6720871683978,39000,19500,"F",12,"N","site2","job12"
"7200",33.4879387383178,38000,19000,"F",7,"N","site2","job7"
"7201",37.4004318089302,20000,10000,"F",11,"N","site2","job11"
"7202",33.6843906768632,14000,7000,"F",3,"N","site2","job3"
"7203",35.8512173905565,101000,50500,"F",1,"N","site1","job1"
"7204",50.571534566742,35000,17500,"M",8,"N","site2","job8"
"7205",42.8136839245437,30000,15000,"M",12,"N","site3","job12"
"7206",47.6848727472557,87000,43500,"M",3,"N","site2","job3"
"7207",45.1867246680785,123000,61500,"M",1,"N","site1","job1"
"7208",37.7689393088204,34000,17000,"F",12,"N","site3","job12"
"7209",51.3549787459821,339000,169500,"F",1,"N","site1","job1"
"7210",39.0490661697261,29000,14500,"M",9,"N","site3","job9"
"7211",36.8412122127616,63000,31500,"F",2,"N","site1","job2"
"7212",36.3228219404646,51000,25500,"F",7,"N","site2","job7"
"7213",42.7564721323301,86000,43000,"F",12,"N","site2","job12"
"7214",46.7084641337769,87000,43500,"F",9,"N","site2","job9"
"7215",34.3358813383479,42000,21000,"M",7,"N","site3","job7"
"7216",33.4373212141331,47000,23500,"M",3,"N","site3","job3"
"7217",41.4851996618533,101000,50500,"M",1,"N","site2","job1"
"7218",41.6443712861586,87000,43500,"M",5,"N","site2","job5"
"7219",40.2128170832701,41000,20500,"F",12,"N","site2","job12"
"7220",47.4393598061502,138000,69000,"F",1,"N","site1","job1"
"7221",25.4390479964621,20000,10000,"M",11,"N","site3","job11"
"7222",30.9823330774285,26000,13000,"F",9,"N","site2","job9"
"7223",45.6144764029342,57000,28500,"M",12,"N","site3","job12"
"7224",44.2553602676506,544000,272000,"M",1,"N","site1","job1"
"7225",28.8452990648092,11000,5500,"F",12,"N","site3","job12"
"7226",31.4999197313208,34000,17000,"F",12,"N","site3","job12"
"7227",32.8714995552533,36000,18000,"M",2,"N","site3","job2"
"7228",46.1345456640908,74000,37000,"M",7,"N","site3","job7"
"7229",40.1355247508417,33000,16500,"M",3,"N","site3","job3"
"7230",34.0831708144156,84000,42000,"M",2,"N","site2","job2"
"7231",50.5702384577539,1e+05,50000,"M",3,"N","site2","job3"
"7232",48.2708044593891,64000,32000,"F",12,"N","site1","job12"
"7233",45.4086123869918,112000,56000,"F",4,"N","site1","job4"
"7234",50.929396599638,93000,46500,"M",2,"N","site2","job2"
"7235",40.3873625792621,85000,42500,"M",3,"N","site2","job3"
"7236",40.5052371568841,57000,28500,"M",8,"N","site3","job8"
"7237",50.7968883283077,95000,47500,"M",8,"N","site2","job8"
"7238",35.9431805726568,15000,7500,"F",12,"N","site3","job12"
"7239",45.669258257218,91000,45500,"M",11,"N","site3","job11"
"7240",40.2030192628267,48000,24000,"M",11,"N","site3","job11"
"7241",60.7132476739638,69000,34500,"M",5,"N","site1","job5"
"7242",40.4856062641093,78000,39000,"F",5,"N","site2","job5"
"7243",41.9652231757114,62000,31000,"M",7,"N","site2","job7"
"7244",36.4772488518644,11000,5500,"F",12,"N","site3","job12"
"7245",38.2849615758275,98000,49000,"F",1,"N","site1","job1"
"7246",45.1597555592946,63000,31500,"M",6,"N","site2","job6"
"7247",46.5847643079907,103000,51500,"F",5,"N","site1","job5"
"7248",40.4379265988889,41000,20500,"F",7,"N","site2","job7"
"7249",41.606262867024,82000,41000,"M",5,"N","site2","job5"
"7250",39.3686333120677,38000,19000,"M",12,"N","site3","job12"
"7251",33.358943340752,65000,32500,"M",1,"N","site2","job1"
"7252",40.4363812378944,11000,5500,"F",12,"N","site3","job12"
"7253",42.1333820353743,46000,23000,"M",6,"N","site3","job6"
"7254",28.1904194276632,32000,16000,"M",2,"N","site3","job2"
"7255",43.5085870455232,41000,20500,"M",1,"N","site2","job1"
"7256",37.4122867918603,139000,69500,"M",1,"N","site2","job1"
"7257",45.5692560265063,62000,31000,"M",12,"N","site3","job12"
"7258",33.8772917209532,26000,13000,"F",12,"N","site3","job12"
"7259",34.8983511175987,76000,38000,"F",6,"N","site2","job6"
"7260",29.4095449696215,85000,42500,"M",1,"N","site3","job1"
"7261",36.8502703275588,43000,21500,"M",8,"N","site3","job8"
"7262",52.3981700087279,187000,93500,"M",1,"N","site1","job1"
"7263",39.9493977403489,57000,28500,"F",5,"N","site1","job5"
"7264",46.2250032571694,73000,36500,"M",10,"N","site2","job10"
"7265",35.5274567285391,35000,17500,"F",7,"N","site2","job7"
"7266",41.7253363569862,94000,47000,"M",6,"N","site2","job6"
"7267",35.2559206221233,139000,69500,"M",1,"N","site2","job1"
"7268",31.9564003404038,77000,38500,"F",1,"N","site2","job1"
"7269",42.2537750510303,97000,48500,"F",1,"N","site1","job1"
"7270",48.0043488953811,107000,53500,"F",7,"N","site1","job7"
"7271",32.8244624940066,55000,27500,"M",4,"N","site3","job4"
"7272",36.9408183887446,44000,22000,"M",6,"N","site3","job6"
"7273",34.6677365486892,65000,32500,"M",1,"N","site2","job1"
"7274",51.7444600490055,90000,45000,"M",9,"N","site2","job9"
"7275",40.889284944857,89000,44500,"M",1,"N","site3","job1"
"7276",43.4358755682431,202000,101000,"F",4,"N","site1","job4"
"7277",44.214997113853,104000,52000,"M",3,"N","site2","job3"
"7278",45.0097438218908,105000,52500,"F",7,"N","site1","job7"
"7279",41.0696176703678,119000,59500,"M",3,"N","site2","job3"
"7280",39.5930047606006,93000,46500,"M",1,"N","site2","job1"
"7281",48.4659288617752,41000,20500,"M",12,"N","site3","job12"
"7282",34.42630492831,16000,8000,"F",12,"N","site3","job12"
"7283",41.5239932300425,54000,27000,"M",12,"N","site3","job12"
"7284",41.9431975253687,30000,15000,"M",12,"N","site3","job12"
"7285",33.4608420178235,21000,10500,"F",12,"N","site2","job12"
"7286",36.1088119410601,34000,17000,"F",4,"N","site2","job4"
"7287",38.2687421755206,22000,11000,"F",12,"N","site3","job12"
"7288",33.1391272019172,41000,20500,"M",1,"N","site3","job1"
"7289",41.7001286792809,75000,37500,"F",12,"N","site2","job12"
"7290",34.0617534403753,25000,12500,"M",12,"N","site3","job12"
"7291",36.1351411197504,16000,8000,"F",12,"N","site3","job12"
"7292",38.3446562244981,48000,24000,"F",6,"N","site1","job6"
"7293",38.7535490772763,45000,22500,"M",12,"N","site3","job12"
"7294",48.0422643654647,78000,39000,"F",3,"N","site1","job3"
"7295",36.8072436264494,29000,14500,"M",5,"N","site3","job5"
"7296",46.2932881673451,128000,64000,"F",9,"N","site1","job9"
"7297",44.4836633119679,268000,134000,"F",3,"N","site1","job3"
"7298",28.8796764802675,27000,13500,"F",7,"N","site2","job7"
"7299",45.8758918711373,215000,107500,"M",2,"N","site1","job2"
"7300",59.0198923244755,46000,23000,"M",12,"Y","site3","job12"
"7301",32.1050967391573,34000,17000,"F",12,"N","site2","job12"
"7302",44.0173680888674,55000,27500,"M",12,"N","site2","job12"
"7303",33.7026363319601,30000,15000,"F",12,"N","site3","job12"
"7304",39.8497419471567,146000,73000,"M",7,"N","site2","job7"
"7305",49.283317322599,28000,14000,"M",12,"N","site3","job12"
"7306",38.7450071074856,75000,37500,"M",1,"N","site2","job1"
"7307",36.8339255532097,23000,11500,"F",11,"N","site2","job11"
"7308",42.0922773553427,52000,26000,"F",8,"N","site2","job8"
"7309",32.2279343407441,23000,11500,"F",12,"N","site2","job12"
"7310",44.2508721959715,57000,28500,"F",12,"N","site2","job12"
"7311",38.1534733849269,50000,25000,"M",7,"N","site2","job7"
"7312",30.1515891323372,13000,6500,"F",12,"N","site3","job12"
"7313",50.2989082197583,69000,34500,"M",12,"N","site2","job12"
"7314",53.4563392489814,233000,116500,"M",1,"N","site1","job1"
"7315",39.1989530858482,67000,33500,"M",9,"N","site3","job9"
"7316",41.9867106957347,107000,53500,"F",7,"N","site1","job7"
"7317",47.8322776068887,60000,30000,"M",7,"N","site2","job7"
"7318",40.6128390073294,69000,34500,"M",7,"N","site2","job7"
"7319",46.2273903303112,38000,19000,"M",12,"N","site3","job12"
"7320",42.90371561659,67000,33500,"F",4,"N","site2","job4"
"7321",43.3710440438107,70000,35000,"M",3,"N","site2","job3"
"7322",40.0390143496192,65000,32500,"F",7,"N","site1","job7"
"7323",42.2371315323624,115000,57500,"M",1,"N","site2","job1"
"7324",48.2650422249418,79000,39500,"M",8,"N","site2","job8"
"7325",40.9740785061109,24000,12000,"F",12,"N","site2","job12"
"7326",42.6211197965889,90000,45000,"F",6,"N","site1","job6"
"7327",33.7957294079119,41000,20500,"F",9,"N","site3","job9"
"7328",32.994142696625,69000,34500,"F",1,"N","site2","job1"
"7329",38.3526462338049,87000,43500,"M",7,"N","site3","job7"
"7330",43.0953695545943,44000,22000,"M",12,"N","site3","job12"
"7331",34.7714027656749,16000,8000,"F",11,"N","site3","job11"
"7332",33.5043511548582,19000,9500,"M",5,"N","site3","job5"
"7333",36.9858533944321,23000,11500,"M",12,"N","site3","job12"
"7334",25.5102412187332,11000,5500,"M",12,"N","site3","job12"
"7335",46.3402758542851,76000,38000,"F",12,"N","site1","job12"
"7336",36.8796533145805,59000,29500,"M",7,"N","site3","job7"
"7337",37.9195809142408,121000,60500,"F",1,"N","site1","job1"
"7338",44.4966629401774,46000,23000,"M",12,"N","site3","job12"
"7339",36.715982455086,80000,40000,"M",1,"N","site2","job1"
"7340",49.0742666231817,101000,50500,"M",5,"N","site2","job5"
"7341",30.9671452353372,32000,16000,"M",1,"N","site2","job1"
"7342",38.1207182490859,109000,54500,"F",2,"N","site1","job2"
"7343",34.1299120759352,23000,11500,"F",12,"N","site3","job12"
"7344",36.0372134831309,24000,12000,"F",12,"N","site3","job12"
"7345",43.0591457054843,42000,21000,"F",12,"N","site2","job12"
"7346",29.6744118695618,47000,23500,"F",9,"N","site2","job9"
"7347",35.9231152334425,39000,19500,"M",2,"N","site2","job2"
"7348",47.3172799172224,39000,19500,"M",12,"N","site3","job12"
"7349",36.0798115182365,28000,14000,"M",11,"N","site3","job11"
"7350",39.7787319668505,61000,30500,"M",4,"N","site2","job4"
"7351",37.4888920864804,52000,26000,"M",1,"N","site2","job1"
"7352",30.305052253704,19000,9500,"M",10,"N","site3","job10"
"7353",31.8276730681016,75000,37500,"M",1,"N","site2","job1"
"7354",36.8011829221489,77000,38500,"M",7,"N","site3","job7"
"7355",35.7144061004715,41000,20500,"M",12,"N","site3","job12"
"7356",36.5772047468175,31000,15500,"M",2,"N","site3","job2"
"7357",37.8522706018739,54000,27000,"M",12,"N","site3","job12"
"7358",35.4684287528752,35000,17500,"F",12,"N","site2","job12"
"7359",39.9990003143756,29000,14500,"F",6,"N","site2","job6"
"7360",45.8021861103454,133000,66500,"M",6,"N","site2","job6"
"7361",47.4342676489938,104000,52000,"M",3,"N","site1","job3"
"7362",46.61969604691,145000,72500,"F",3,"N","site1","job3"
"7363",43.3508871784008,84000,42000,"M",9,"N","site2","job9"
"7364",22.3699819723699,19000,9500,"M",2,"N","site3","job2"
"7365",45.3786294932985,211000,105500,"M",3,"N","site2","job3"
"7366",38.8740928795163,129000,64500,"F",3,"N","site1","job3"
"7367",33.582303281614,15000,7500,"F",12,"N","site3","job12"
"7368",49.0057094405207,54000,27000,"M",12,"N","site2","job12"
"7369",34.891859777593,25000,12500,"M",1,"N","site2","job1"
"7370",35.811592113238,52000,26000,"M",6,"N","site3","job6"
